iter	Passed	Remaining
3226	16833	24898
3227	16840	24896
3228	16848	24894
3229	16855	24891
3230	16862	24889
3231	16869	24886
3232	16876	24883
3233	16883	24881
3234	16890	24879
3235	16898	24877
3236	16905	24874
3237	16912	24873
3238	16920	24871
3239	16928	24870
3240	16935	24867
3241	16942	24865
3242	16948	24860
3243	16954	24857
3244	16961	24854
3245	16969	24852
3246	16976	24850
3247	16984	24849
3248	16993	24849
3249	17001	24848
3250	17009	24847
3251	17015	24843
3252	17021	24839
3253	17027	24834
3254	17033	24830
3255	17038	24825
3256	17044	24820
3257	17049	24815
3258	17054	24809
3259	17059	24804
3260	17064	24798
3261	17069	24793
3262	17074	24787
3263	17079	24782
3264	17084	24776
3265	17089	24771
3266	17094	24765
3267	17099	24760
3268	17104	24754
3269	17110	24749
3270	17115	24743
3271	17119	24738
3272	17124	24732
3273	17130	24727
3274	17134	24721
3275	17139	24715
3276	17144	24710
3277	17149	24704
3278	17154	24698
3279	17159	24692
3280	17163	24686
3281	17168	24679
3282	17173	24674
3283	17178	24668
3284	17183	24663
3285	17189	24658
3286	17194	24653
3287	17199	24647
3288	17204	24642
3289	17209	24637
3290	17214	24632
3291	17219	24626
3292	17224	24620
3293	17229	24614
3294	17234	24608
3295	17239	24603
3296	17244	24597
3297	17249	24592
3298	17254	24587
3299	17259	24581
3300	17264	24576
3301	17270	24571
3302	17274	24565
3303	17279	24559
3304	17284	24554
3305	17289	24548
3306	17294	24542
3307	17299	24537
3308	17304	24531
3309	17309	24526
3310	17314	24520
3311	17319	24515
3312	17325	24510
3313	17330	24505
3314	17335	24499
3315	17340	24494
3316	17345	24488
3317	17350	24483
3318	17355	24477
3319	17360	24471
3320	17365	24466
3321	17370	24460
3322	17375	24455
3323	17380	24449
3324	17385	24443
3325	17390	24438
3326	17395	24432
3327	17400	24427
3328	17405	24421
3329	17410	24415
3330	17415	24410
3331	17419	24404
3332	17424	24398
3333	17429	24393
3334	17434	24387
3335	17439	24381
3336	17443	24375
3337	17448	24369
3338	17453	24364
3339	17458	24358
3340	17463	24352
3341	17468	24346
3342	17473	24341
3343	17478	24335
3344	17483	24329
3345	17488	24324
3346	17493	24319
3347	17498	24314
3348	17503	24308
3349	17508	24303
3350	17513	24297
3351	17518	24292
3352	17523	24286
3353	17528	24281
3354	17533	24275
3355	17538	24269
3356	17543	24263
3357	17548	24258
3358	17553	24252
3359	17558	24246
3360	17563	24241
3361	17568	24236
3362	17573	24231
3363	17579	24226
3364	17583	24220
3365	17588	24214
3366	17594	24209
3367	17598	24203
3368	17603	24197
3369	17608	24192
3370	17613	24186
3371	17618	24180
3372	17623	24175
3373	17628	24169
3374	17633	24164
3375	17638	24158
3376	17643	24153
3377	17648	24148
3378	17653	24142
3379	17658	24137
3380	17664	24132
3381	17669	24127
3382	17674	24121
3383	17679	24116
3384	17684	24110
3385	17689	24105
3386	17694	24099
3387	17699	24094
3388	17705	24089
3389	17711	24084
3390	17716	24079
3391	17721	24074
3392	17726	24069
3393	17731	24063
3394	17736	24057
3395	17741	24052
3396	17746	24047
3397	17751	24041
3398	17756	24035
3399	17761	24030
3400	17766	24024
3401	17771	24018
3402	17776	24013
3403	17781	24007
3404	17786	24002
3405	17791	23997
3406	17797	23992
3407	17803	23988
3408	17808	23983
3409	17813	23978
3410	17819	23973
3411	17824	23967
3412	17829	23962
3413	17835	23957
3414	17841	23953
3415	17847	23949
3416	17853	23945
3417	17859	23941
3418	17865	23937
3419	17871	23933
3420	17877	23928
3421	17883	23924
3422	17889	23920
3423	17895	23916
3424	17901	23912
3425	17907	23908
3426	17913	23903
3427	17919	23899
3428	17924	23894
3429	17929	23889
3430	17935	23884
3431	17940	23879
3432	17946	23874
3433	17952	23870
3434	17957	23865
3435	17964	23861
3436	17970	23857
3437	17975	23852
3438	17981	23847
3439	17987	23843
3440	17992	23838
3441	17998	23834
3442	18004	23829
3443	18009	23824
3444	18015	23819
3445	18020	23814
3446	18026	23810
3447	18031	23805
3448	18037	23800
3449	18042	23795
3450	18048	23791
3451	18054	23786
3452	18060	23781
3453	18067	23779
3454	18073	23775
3455	18079	23770
3456	18085	23766
3457	18091	23762
3458	18099	23760
3459	18105	23756
3460	18112	23753
3461	18120	23751
3462	18126	23748
3463	18134	23746
3464	18140	23741
3465	18147	23739
3466	18152	23734
3467	18158	23729
3468	18165	23727
3469	18171	23722
3470	18177	23717
3471	18182	23712
3472	18188	23707
3473	18193	23703
3474	18199	23698
3475	18204	23693
3476	18210	23688
3477	18216	23684
3478	18222	23679
3479	18228	23675
3480	18233	23670
3481	18239	23665
3482	18244	23660
3483	18249	23654
3484	18254	23649
3485	18259	23644
3486	18265	23639
3487	18270	23633
3488	18275	23628
3489	18280	23622
3490	18285	23617
3491	18290	23611
3492	18295	23606
3493	18300	23601
3494	18305	23595
3495	18310	23590
3496	18315	23584
3497	18320	23579
3498	18325	23573
3499	18330	23567
3500	18335	23562
3501	18340	23556
3502	18345	23551
3503	18350	23545
3504	18356	23540
3505	18361	23535
3506	18366	23530
3507	18371	23524
3508	18376	23519
3509	18381	23513
3510	18386	23507
3511	18391	23502
3512	18396	23496
3513	18401	23491
3514	18406	23485
3515	18411	23480
3516	18416	23474
3517	18421	23469
3518	18426	23463
3519	18431	23457
3520	18435	23451
3521	18441	23446
3522	18445	23440
3523	18450	23435
3524	18455	23429
3525	18460	23424
3526	18465	23418
3527	18471	23413
3528	18476	23407
3529	18481	23402
3530	18486	23396
3531	18490	23391
3532	18496	23386
3533	18501	23381
3534	18507	23375
3535	18511	23370
3536	18516	23364
3537	18522	23359
3538	18526	23353
3539	18531	23348
3540	18536	23342
3541	18541	23336
3542	18546	23330
3543	18551	23325
3544	18556	23320
3545	18561	23314
3546	18566	23308
3547	18571	23303
3548	18576	23297
3549	18581	23291
3550	18586	23286
3551	18591	23281
3552	18596	23275
3553	18601	23269
3554	18606	23264
3555	18611	23258
3556	18616	23253
3557	18621	23247
3558	18625	23241
3559	18630	23236
3560	18635	23230
3561	18640	23225
3562	18645	23219
3563	18650	23214
3564	18655	23208
3565	18660	23202
3566	18665	23196
3567	18670	23191
3568	18675	23185
3569	18680	23180
3570	18685	23175
3571	18690	23169
3572	18695	23164
3573	18700	23158
3574	18705	23153
3575	18710	23147
3576	18715	23142
3577	18720	23136
3578	18725	23130
3579	18731	23126
3580	18735	23120
3581	18740	23114
3582	18745	23109
3583	18750	23103
3584	18755	23097
3585	18760	23091
3586	18765	23086
3587	18770	23081
3588	18775	23075
3589	18781	23070
3590	18786	23065
3591	18790	23059
3592	18796	23054
3593	18801	23049
3594	18807	23045
3595	18813	23040
3596	18818	23035
3597	18823	23030
3598	18829	23025
3599	18834	23019
3600	18839	23013
3601	18844	23008
3602	18848	23002
3603	18853	22996
3604	18858	22991
3605	18863	22986
3606	18869	22981
3607	18874	22976
3608	18880	22971
3609	18885	22966
3610	18891	22961
3611	18896	22956
3612	18901	22950
3613	18905	22944
3614	18911	22939
3615	18916	22934
3616	18921	22928
3617	18926	22923
3618	18932	22918
3619	18937	22913
3620	18943	22908
3621	18948	22903
3622	18954	22898
3623	18959	22893
3624	18964	22888
3625	18969	22882
3626	18974	22877
3627	18979	22871
3628	18984	22866
3629	18989	22860
3630	18994	22855
3631	18999	22849
3632	19004	22843
3633	19009	22838
3634	19014	22832
3635	19019	22827
3636	19024	22822
3637	19030	22817
3638	19034	22811
3639	19040	22806
3640	19044	22800
3641	19049	22794
3642	19055	22789
3643	19060	22784
3644	19065	22779
3645	19070	22774
3646	19075	22768
3647	19080	22763
3648	19085	22757
3649	19091	22752
3650	19096	22747
3651	19101	22741
3652	19106	22736
3653	19111	22731
3654	19116	22725
3655	19121	22720
3656	19126	22714
3657	19131	22709
3658	19136	22703
3659	19141	22698
3660	19147	22692
3661	19151	22687
3662	19156	22681
3663	19161	22675
3664	19166	22670
3665	19171	22665
3666	19177	22660
3667	19182	22655
3668	19187	22650
3669	19193	22644
3670	19198	22639
3671	19203	22634
3672	19208	22628
3673	19213	22623
3674	19218	22618
3675	19223	22612
3676	19228	22606
3677	19233	22601
3678	19238	22595
3679	19243	22590
3680	19248	22584
3681	19253	22579
3682	19258	22573
3683	19263	22567
3684	19268	22562
3685	19273	22557
3686	19278	22551
3687	19284	22546
3688	19289	22541
3689	19294	22536
3690	19300	22531
3691	19305	22526
3692	19310	22521
3693	19316	22516
3694	19321	22511
3695	19326	22505
3696	19331	22500
3697	19337	22495
3698	19341	22489
3699	19347	22484
3700	19352	22479
3701	19357	22473
3702	19362	22467
3703	19367	22462
3704	19372	22457
3705	19377	22451
3706	19382	22446
3707	19387	22441
3708	19392	22435
3709	19397	22429
3710	19402	22424
3711	19407	22418
3712	19412	22413
3713	19417	22408
3714	19422	22402
3715	19428	22397
3716	19433	22392
3717	19438	22387
3718	19443	22381
3719	19448	22376
3720	19453	22370
3721	19457	22364
3722	19463	22359
3723	19468	22353
3724	19473	22348
3725	19478	22343
3726	19483	22337
3727	19488	22332
3728	19493	22326
3729	19499	22322
3730	19503	22316
3731	19508	22310
3732	19514	22306
3733	19519	22300
3734	19524	22295
3735	19530	22290
3736	19535	22285
3737	19540	22280
3738	19545	22274
3739	19550	22269
3740	19555	22263
3741	19561	22258
3742	19566	22253
3743	19571	22247
3744	19576	22242
3745	19581	22237
3746	19586	22231
3747	19591	22226
3748	19596	22220
3749	19602	22215
3750	19607	22210
3751	19612	22205
3752	19617	22199
3753	19622	22194
3754	19627	22189
3755	19632	22183
3756	19637	22178
3757	19643	22173
3758	19649	22169
3759	19656	22165
3760	19666	22165
3761	19674	22163
3762	19681	22161
3763	19689	22158
3764	19696	22155
3765	19702	22151
3766	19710	22149
3767	19717	22145
3768	19721	22139
3769	19727	22134
3770	19732	22129
3771	19737	22123
3772	19744	22119
3773	19749	22114
3774	19754	22108
3775	19759	22104
3776	19765	22099
3777	19770	22093
3778	19776	22090
3779	19781	22084
3780	19785	22077
3781	19790	22072
3782	19795	22066
3783	19800	22061
3784	19806	22056
3785	19811	22050
3786	19816	22045
3787	19821	22040
3788	19826	22034
3789	19831	22029
3790	19837	22024
3791	19842	22018
3792	19846	22013
3793	19851	22007
3794	19856	22001
3795	19861	21996
3796	19866	21990
3797	19871	21985
3798	19876	21980
3799	19882	21975
3800	19887	21970
3801	19892	21964
3802	19898	21959
3803	19903	21955
3804	19909	21950
3805	19915	21945
3806	19921	21941
3807	19927	21936
3808	19932	21931
3809	19938	21926
3810	19943	21921
3811	19948	21916
3812	19953	21911
3813	19958	21905
3814	19963	21900
3815	19969	21894
3816	19974	21889
3817	19979	21883
3818	19984	21878
3819	19989	21872
3820	19993	21867
3821	19999	21861
3822	20004	21856
3823	20008	21850
3824	20013	21845
3825	20019	21839
3826	20024	21834
3827	20029	21829
3828	20034	21823
3829	20039	21818
3830	20044	21813
3831	20050	21808
3832	20055	21802
3833	20060	21797
3834	20065	21792
3835	20070	21786
3836	20075	21780
3837	20080	21775
3838	20085	21769
3839	20090	21764
3840	20095	21759
3841	20100	21753
3842	20105	21748
3843	20110	21742
3844	20115	21737
3845	20120	21731
3846	20125	21726
3847	20131	21721
3848	20136	21715
3849	20140	21710
3850	20146	21704
3851	20151	21699
3852	20155	21693
3853	20160	21688
3854	20166	21683
3855	20171	21677
3856	20175	21672
3857	20180	21666
3858	20185	21661
3859	20190	21655
3860	20196	21650
3861	20201	21645
3862	20206	21640
3863	20212	21634
3864	20217	21629
3865	20222	21623
3866	20227	21618
3867	20232	21613
3868	20237	21607
3869	20242	21602
3870	20247	21597
3871	20252	21591
3872	20257	21586
3873	20262	21580
3874	20267	21575
3875	20273	21570
3876	20278	21565
3877	20283	21560
3878	20289	21554
3879	20294	21549
3880	20299	21544
3881	20304	21538
3882	20309	21533
3883	20315	21528
3884	20320	21523
3885	20326	21518
3886	20331	21513
3887	20337	21508
3888	20342	21504
3889	20347	21498
3890	20352	21493
3891	20358	21487
3892	20362	21482
3893	20367	21476
3894	20372	21470
3895	20377	21465
3896	20382	21459
3897	20387	21454
3898	20393	21449
3899	20398	21444
3900	20404	21439
3901	20410	21435
3902	20418	21432
3903	20424	21428
3904	20430	21424
3905	20438	21421
3906	20443	21416
3907	20449	21412
3908	20455	21407
3909	20460	21402
3910	20465	21397
3911	20471	21392
3912	20476	21386
3913	20482	21382
3914	20487	21376
3915	20492	21371
3916	20497	21365
3917	20502	21360
3918	20506	21354
3919	20511	21348
3920	20516	21343
3921	20521	21337
3922	20526	21331
3923	20530	21326
3924	20535	21320
3925	20540	21314
3926	20545	21309
3927	20550	21303
3928	20555	21297
3929	20559	21292
3930	20564	21286
3931	20569	21281
3932	20574	21275
3933	20579	21270
3934	20584	21264
3935	20589	21258
3936	20594	21253
3937	20599	21248
3938	20604	21242
3939	20609	21237
3940	20614	21231
3941	20619	21226
3942	20625	21221
3943	20630	21216
3944	20635	21210
3945	20640	21205
3946	20645	21200
3947	20651	21195
3948	20657	21190
3949	20662	21185
3950	20668	21180
3951	20673	21175
3952	20679	21170
3953	20684	21165
3954	20689	21160
3955	20695	21155
3956	20701	21151
3957	20706	21145
3958	20712	21141
3959	20717	21136
3960	20722	21130
3961	20728	21125
3962	20733	21120
3963	20737	21114
3964	20743	21109
3965	20748	21103
3966	20752	21097
3967	20757	21092
3968	20763	21087
3969	20767	21081
3970	20772	21076
3971	20778	21071
3972	20783	21065
3973	20788	21060
3974	20793	21054
3975	20798	21049
3976	20803	21043
3977	20807	21038
3978	20812	21032
3979	20817	21026
3980	20822	21021
3981	20827	21015
3982	20832	21010
3983	20837	21004
3984	20842	20999
3985	20847	20994
3986	20852	20988
3987	20857	20983
3988	20862	20977
3989	20867	20972
3990	20873	20967
3991	20878	20962
3992	20883	20956
3993	20889	20951
3994	20894	20946
3995	20899	20941
3996	20905	20936
3997	20909	20930
3998	20914	20925
3999	20919	20919
4000	20925	20914
4001	20929	20909
4002	20934	20903
4003	20940	20898
4004	20945	20892
4005	20950	20887
4006	20955	20881
4007	20959	20876
4008	20964	20870
4009	20970	20865
4010	20974	20859
4011	20979	20854
4012	20985	20849
4013	20990	20843
4014	20995	20838
4015	21000	20833
4016	21005	20827
4017	21010	20822
4018	21015	20817
4019	21020	20811
4020	21025	20806
4021	21030	20800
4022	21036	20795
4023	21041	20790
4024	21046	20784
4025	21051	20779
4026	21056	20773
4027	21061	20768
4028	21066	20762
4029	21071	20757
4030	21076	20752
4031	21081	20746
4032	21086	20741
4033	21091	20735
4034	21096	20730
4035	21101	20724
4036	21106	20719
4037	21110	20713
4038	21116	20708
4039	21121	20703
4040	21126	20697
4041	21131	20692
4042	21136	20686
4043	21141	20681
4044	21146	20675
4045	21151	20670
4046	21156	20664
4047	21161	20659
4048	21166	20654
4049	21171	20648
4050	21176	20643
4051	21182	20639
4052	21188	20633
4053	21193	20628
4054	21199	20624
4055	21204	20619
4056	21210	20614
4057	21215	20609
4058	21221	20604
4059	21226	20598
4060	21231	20593
4061	21236	20588
4062	21241	20583
4063	21247	20577
4064	21251	20572
4065	21256	20566
4066	21261	20561
4067	21266	20555
4068	21271	20550
4069	21277	20545
4070	21282	20540
4071	21287	20534
4072	21292	20529
4073	21297	20523
4074	21302	20518
4075	21307	20513
4076	21312	20507
4077	21317	20502
4078	21322	20496
4079	21327	20491
4080	21332	20485
4081	21337	20480
4082	21342	20474
4083	21347	20469
4084	21352	20464
4085	21357	20458
4086	21363	20453
4087	21368	20448
4088	21373	20442
4089	21378	20437
4090	21383	20432
4091	21388	20426
4092	21393	20421
4093	21399	20416
4094	21403	20410
4095	21409	20405
4096	21414	20400
4097	21419	20395
4098	21424	20389
4099	21429	20384
4100	21434	20378
4101	21440	20374
4102	21445	20368
4103	21449	20362
4104	21454	20356
4105	21459	20351
4106	21464	20346
4107	21469	20340
4108	21474	20335
4109	21479	20329
4110	21484	20324
4111	21489	20319
4112	21495	20313
4113	21499	20308
4114	21504	20302
4115	21509	20297
4116	21514	20291
4117	21519	20286
4118	21524	20281
4119	21529	20275
4120	21534	20270
4121	21539	20264
4122	21544	20259
4123	21549	20253
4124	21554	20248
4125	21559	20243
4126	21564	20237
4127	21569	20231
4128	21574	20226
4129	21580	20221
4130	21584	20215
4131	21590	20210
4132	21595	20205
4133	21600	20199
4134	21605	20194
4135	21610	20189
4136	21615	20183
4137	21620	20178
4138	21625	20173
4139	21630	20167
4140	21635	20162
4141	21641	20157
4142	21646	20151
4143	21651	20146
4144	21656	20141
4145	21661	20136
4146	21666	20130
4147	21671	20125
4148	21677	20120
4149	21682	20115
4150	21688	20110
4151	21694	20105
4152	21699	20100
4153	21705	20095
4154	21710	20090
4155	21715	20084
4156	21720	20079
4157	21725	20074
4158	21730	20069
4159	21736	20064
4160	21741	20058
4161	21746	20053
4162	21752	20048
4163	21757	20043
4164	21761	20037
4165	21767	20032
4166	21772	20027
4167	21777	20021
4168	21782	20016
4169	21787	20011
4170	21792	20005
4171	21798	20001
4172	21803	19995
4173	21809	19990
4174	21814	19985
4175	21819	19980
4176	21824	19974
4177	21829	19969
4178	21834	19964
4179	21839	19958
4180	21844	19953
4181	21849	19947
4182	21855	19942
4183	21860	19938
4184	21866	19933
4185	21873	19929
4186	21879	19924
4187	21885	19920
4188	21891	19915
4189	21897	19911
4190	21902	19906
4191	21908	19901
4192	21914	19896
4193	21919	19891
4194	21925	19887
4195	21933	19884
4196	21938	19879
4197	21945	19875
4198	21951	19870
4199	21957	19866
4200	21965	19863
4201	21971	19859
4202	21978	19855
4203	21984	19851
4204	21990	19846
4205	21996	19842
4206	22002	19837
4207	22008	19832
4208	22014	19828
4209	22019	19822
4210	22024	19817
4211	22030	19812
4212	22035	19807
4213	22039	19801
4214	22045	19796
4215	22050	19790
4216	22055	19785
4217	22060	19780
4218	22065	19774
4219	22070	19769
4220	22076	19764
4221	22081	19759
4222	22086	19754
4223	22092	19748
4224	22097	19743
4225	22102	19738
4226	22107	19732
4227	22112	19727
4228	22117	19721
4229	22121	19716
4230	22127	19711
4231	22132	19705
4232	22137	19700
4233	22143	19695
4234	22148	19690
4235	22153	19685
4236	22159	19680
4237	22164	19674
4238	22169	19669
4239	22174	19664
4240	22179	19659
4241	22184	19653
4242	22190	19648
4243	22194	19642
4244	22199	19636
4245	22204	19631
4246	22209	19626
4247	22214	19621
4248	22220	19615
4249	22225	19610
4250	22230	19604
4251	22234	19599
4252	22240	19594
4253	22245	19588
4254	22250	19583
4255	22256	19578
4256	22261	19573
4257	22266	19568
4258	22272	19563
4259	22277	19557
4260	22282	19552
4261	22288	19547
4262	22293	19542
4263	22298	19537
4264	22305	19533
4265	22311	19528
4266	22316	19523
4267	22322	19518
4268	22327	19513
4269	22332	19508
4270	22337	19503
4271	22342	19497
4272	22347	19492
4273	22353	19487
4274	22358	19481
4275	22363	19476
4276	22368	19471
4277	22373	19465
4278	22378	19460
4279	22383	19455
4280	22388	19449
4281	22393	19444
4282	22399	19439
4283	22404	19433
4284	22409	19428
4285	22414	19422
4286	22419	19417
4287	22424	19412
4288	22429	19407
4289	22435	19401
4290	22440	19396
4291	22445	19391
4292	22450	19385
4293	22455	19380
4294	22460	19374
4295	22465	19369
4296	22470	19364
4297	22475	19358
4298	22480	19353
4299	22485	19347
4300	22490	19342
4301	22495	19337
4302	22501	19332
4303	22506	19326
4304	22511	19321
4305	22516	19316
4306	22521	19310
4307	22526	19305
4308	22531	19300
4309	22536	19294
4310	22541	19289
4311	22546	19284
4312	22552	19278
4313	22557	19273
4314	22562	19268
4315	22567	19263
4316	22572	19257
4317	22578	19252
4318	22583	19247
4319	22588	19241
4320	22593	19236
4321	22598	19231
4322	22603	19226
4323	22609	19220
4324	22614	19215
4325	22619	19210
4326	22624	19205
4327	22629	19199
4328	22634	19194
4329	22639	19189
4330	22645	19183
4331	22650	19178
4332	22655	19173
4333	22660	19168
4334	22665	19162
4335	22670	19157
4336	22676	19152
4337	22681	19146
4338	22686	19141
4339	22691	19135
4340	22696	19130
4341	22701	19125
4342	22706	19119
4343	22711	19114
4344	22716	19109
4345	22721	19103
4346	22727	19098
4347	22732	19093
4348	22737	19087
4349	22742	19082
4350	22747	19077
4351	22752	19071
4352	22757	19066
4353	22762	19061
4354	22767	19056
4355	22773	19050
4356	22778	19045
4357	22783	19039
4358	22788	19034
4359	22794	19030
4360	22802	19026
4361	22809	19023
4362	22815	19018
4363	22821	19014
4364	22827	19009
4365	22833	19004
4366	22839	19000
4367	22845	18996
4368	22850	18990
4369	22856	18985
4370	22860	18980
4371	22865	18974
4372	22870	18969
4373	22876	18964
4374	22881	18958
4375	22886	18953
4376	22891	18948
4377	22896	18942
4378	22901	18937
4379	22906	18932
4380	22911	18926
4381	22916	18921
4382	22921	18915
4383	22926	18910
4384	22931	18904
4385	22936	18899
4386	22941	18894
4387	22946	18888
4388	22951	18883
4389	22957	18878
4390	22962	18872
4391	22967	18867
4392	22972	18862
4393	22977	18856
4394	22982	18851
4395	22987	18846
4396	22992	18840
4397	22997	18834
4398	23002	18829
4399	23007	18824
4400	23012	18818
4401	23017	18813
4402	23022	18808
4403	23027	18802
4404	23032	18797
4405	23037	18791
4406	23042	18786
4407	23047	18781
4408	23052	18775
4409	23057	18770
4410	23062	18764
4411	23067	18759
4412	23072	18754
4413	23077	18748
4414	23083	18743
4415	23088	18738
4416	23093	18733
4417	23098	18727
4418	23103	18722
4419	23109	18717
4420	23114	18711
4421	23119	18706
4422	23124	18701
4423	23130	18696
4424	23135	18691
4425	23140	18686
4426	23145	18680
4427	23151	18675
4428	23156	18670
4429	23161	18665
4430	23167	18660
4431	23172	18655
4432	23178	18650
4433	23184	18645
4434	23189	18640
4435	23194	18634
4436	23199	18630
4437	23205	18624
4438	23210	18619
4439	23216	18614
4440	23221	18609
4441	23226	18603
4442	23231	18598
4443	23236	18593
4444	23241	18587
4445	23246	18582
4446	23251	18577
4447	23256	18571
4448	23261	18566
4449	23266	18561
4450	23271	18555
4451	23276	18550
4452	23282	18545
4453	23287	18539
4454	23291	18534
4455	23297	18529
4456	23302	18523
4457	23307	18518
4458	23312	18513
4459	23317	18507
4460	23322	18502
4461	23328	18497
4462	23333	18492
4463	23338	18486
4464	23343	18481
4465	23348	18475
4466	23353	18470
4467	23358	18464
4468	23363	18459
4469	23368	18454
4470	23373	18448
4471	23378	18443
4472	23383	18438
4473	23388	18432
4474	23394	18427
4475	23399	18422
4476	23404	18417
4477	23409	18411
4478	23414	18406
4479	23419	18400
4480	23424	18395
4481	23429	18389
4482	23434	18384
4483	23439	18379
4484	23444	18374
4485	23449	18368
4486	23454	18363
4487	23460	18358
4488	23465	18353
4489	23470	18347
4490	23476	18342
4491	23481	18337
4492	23486	18332
4493	23491	18327
4494	23496	18321
4495	23501	18316
4496	23507	18311
4497	23512	18305
4498	23517	18300
4499	23522	18295
4500	23527	18289
4501	23532	18284
4502	23537	18279
4503	23542	18273
4504	23548	18268
4505	23553	18263
4506	23558	18258
4507	23563	18252
4508	23568	18247
4509	23573	18241
4510	23578	18236
4511	23583	18230
4512	23588	18225
4513	23593	18220
4514	23599	18215
4515	23604	18210
4516	23609	18205
4517	23614	18199
4518	23620	18194
4519	23625	18189
4520	23630	18184
4521	23635	18178
4522	23640	18173
4523	23645	18168
4524	23650	18162
4525	23656	18157
4526	23661	18152
4527	23666	18146
4528	23672	18142
4529	23677	18136
4530	23682	18131
4531	23687	18126
4532	23693	18121
4533	23698	18116
4534	23703	18111
4535	23708	18105
4536	23713	18100
4537	23719	18095
4538	23724	18089
4539	23729	18084
4540	23734	18079
4541	23739	18074
4542	23744	18068
4543	23749	18063
4544	23754	18057
4545	23759	18052
4546	23765	18047
4547	23770	18042
4548	23775	18036
4549	23780	18031
4550	23785	18026
4551	23790	18020
4552	23795	18015
4553	23801	18010
4554	23806	18005
4555	23811	17999
4556	23817	17995
4557	23822	17989
4558	23827	17984
4559	23833	17979
4560	23838	17974
4561	23843	17968
4562	23848	17963
4563	23853	17958
4564	23858	17952
4565	23863	17947
4566	23868	17941
4567	23873	17936
4568	23878	17930
4569	23883	17925
4570	23888	17920
4571	23893	17915
4572	23899	17910
4573	23904	17904
4574	23909	17899
4575	23914	17894
4576	23919	17888
4577	23924	17883
4578	23929	17878
4579	23935	17872
4580	23940	17867
4581	23945	17862
4582	23950	17857
4583	23955	17851
4584	23961	17847
4585	23967	17842
4586	23972	17837
4587	23978	17832
4588	23983	17827
4589	23988	17821
4590	23994	17816
4591	23999	17811
4592	24004	17806
4593	24009	17800
4594	24014	17795
4595	24019	17790
4596	24025	17784
4597	24030	17779
4598	24035	17774
4599	24040	17769
4600	24046	17764
4601	24051	17758
4602	24056	17753
4603	24061	17748
4604	24066	17743
4605	24071	17737
4606	24077	17732
4607	24081	17727
4608	24086	17721
4609	24092	17716
4610	24097	17711
4611	24102	17705
4612	24107	17700
4613	24112	17695
4614	24117	17689
4615	24123	17684
4616	24128	17679
4617	24133	17674
4618	24138	17668
4619	24143	17663
4620	24148	17658
4621	24153	17652
4622	24158	17647
4623	24163	17642
4624	24169	17637
4625	24174	17632
4626	24179	17626
4627	24184	17621
4628	24190	17616
4629	24195	17611
4630	24200	17605
4631	24205	17600
4632	24211	17595
4633	24216	17589
4634	24221	17584
4635	24226	17579
4636	24231	17573
4637	24236	17568
4638	24241	17563
4639	24247	17558
4640	24252	17552
4641	24257	17547
4642	24262	17542
4643	24267	17537
4644	24272	17531
4645	24277	17526
4646	24282	17520
4647	24287	17515
4648	24292	17510
4649	24298	17505
4650	24303	17500
4651	24309	17494
4652	24313	17489
4653	24319	17484
4654	24324	17479
4655	24329	17473
4656	24334	17468
4657	24339	17463
4658	24344	17457
4659	24349	17452
4660	24354	17447
4661	24359	17441
4662	24364	17436
4663	24370	17431
4664	24375	17425
4665	24379	17420
4666	24385	17414
4667	24390	17409
4668	24395	17404
4669	24400	17399
4670	24405	17393
4671	24410	17388
4672	24415	17383
4673	24420	17377
4674	24426	17372
4675	24431	17367
4676	24436	17362
4677	24441	17356
4678	24447	17351
4679	24452	17346
4680	24457	17341
4681	24462	17335
4682	24467	17330
4683	24472	17324
4684	24477	17319
4685	24482	17314
4686	24487	17308
4687	24492	17303
4688	24497	17298
4689	24502	17292
4690	24507	17287
4691	24512	17281
4692	24517	17276
4693	24521	17270
4694	24526	17265
4695	24532	17260
4696	24536	17254
4697	24541	17249
4698	24546	17243
4699	24551	17238
4700	24557	17233
4701	24562	17228
4702	24568	17223
4703	24573	17217
4704	24592	17222
4705	24605	17222
4706	24617	17222
4707	24627	17220
4708	24635	17217
4709	24642	17213
4710	24647	17208
4711	24652	17202
4712	24659	17198
4713	24663	17192
4714	24668	17186
4715	24673	17181
4716	24678	17176
4717	24684	17171
4718	24688	17165
4719	24694	17160
4720	24698	17154
4721	24704	17149
4722	24710	17144
4723	24714	17139
4724	24719	17133
4725	24723	17127
4726	24728	17122
4727	24733	17116
4728	24738	17111
4729	24744	17106
4730	24748	17100
4731	24753	17095
4732	24758	17089
4733	24763	17084
4734	24768	17078
4735	24773	17073
4736	24778	17068
4737	24784	17063
4738	24789	17058
4739	24795	17053
4740	24800	17047
4741	24805	17042
4742	24810	17037
4743	24815	17032
4744	24820	17026
4745	24825	17021
4746	24830	17015
4747	24835	17010
4748	24841	17005
4749	24846	17000
4750	24851	16995
4751	24857	16989
4752	24862	16984
4753	24867	16979
4754	24873	16974
4755	24879	16969
4756	24884	16964
4757	24890	16959
4758	24896	16954
4759	24901	16949
4760	24907	16944
4761	24912	16939
4762	24917	16934
4763	24923	16929
4764	24929	16924
4765	24934	16919
4766	24940	16914
4767	24945	16909
4768	24952	16905
4769	24958	16900
4770	24964	16895
4771	24970	16891
4772	24976	16886
4773	24982	16881
4774	24988	16877
4775	24993	16871
4776	24999	16867
4777	25005	16862
4778	25011	16857
4779	25016	16852
