iter	Logloss
2899	0.004132181803
2900	0.00412569046
2901	0.004120949374
2902	0.004120960236
2903	0.004120934804
2904	0.004117421309
2905	0.00411743376
2906	0.004117436674
2907	0.004117434555
2908	0.004110214445
2909	0.004110223452
2910	0.004109324084
2911	0.004103922049
2912	0.004103894234
2913	0.00410390589
2914	0.004103867743
2915	0.004103859531
2916	0.004103849199
2917	0.004103824033
2918	0.004103829066
2919	0.004103822178
2920	0.004103826417
2921	0.004103826417
2922	0.004103800456
2923	0.004103807078
2924	0.00410378774
2925	0.004103799396
2926	0.004102725453
2927	0.004102710618
2928	0.004096748034
2929	0.004096747504
2930	0.004096747769
2931	0.004096706178
2932	0.004096716245
2933	0.004093306859
2934	0.004093308449
2935	0.00409330633
2936	0.004093303151
2937	0.00409324752
2938	0.004093231095
2939	0.004093222088
2940	0.004093224208
2941	0.004093211757
2942	0.004093219969
2943	0.004086530473
2944	0.004086536037
2945	0.004086536302
2946	0.004086480935
2947	0.004086493386
2948	0.004086474313
2949	0.00408651193
2950	0.004086517493
2951	0.004086478816
2952	0.004086473253
2953	0.004086474578
2954	0.004085789786
2955	0.004085808065
2956	0.004080808428
2957	0.004075623088
2958	0.004075612492
2959	0.004075586266
2960	0.004075586266
2961	0.004075581233
2962	0.004075552358
2963	0.004072577159
2964	0.004070520931
2965	0.004070515103
2966	0.004070500268
2967	0.004070482254
2968	0.004070328871
2969	0.004070313772
2970	0.004070303175
2971	0.004070286221
2972	0.004070317215
2973	0.004070310063
2974	0.004070310858
2975	0.00407023059
2976	0.004070237743
2977	0.004069574144
2978	0.004069587919
2979	0.004067587588
2980	0.004065362347
2981	0.0040606255
2982	0.00406058285
2983	0.004060569074
2984	0.004059697787
2985	0.004059683482
2986	0.004059676594
2987	0.004059649309
2988	0.004057690303
2989	0.004057693481
2990	0.004057669375
2991	0.004057672819
2992	0.004057666461
2993	0.004057647652
2994	0.004056293699
2995	0.004056298998
2996	0.004056298998
2997	0.004056298998
2998	0.004056297408
2999	0.004056303766
3000	0.004054732323
3001	0.004054670864
3002	0.004054722256
3003	0.004054718547
3004	0.00405471219
3005	0.004054703183
3006	0.004054668215
3007	0.004054679341
3008	0.004054660002
3009	0.004054629008
3010	0.00405462318
3011	0.004054615762
3012	0.004054631657
3013	0.004054563575
3014	0.00405456331
3015	0.004051399761
3016	0.004051393668
3017	0.004051393668
3018	0.004051382277
3019	0.004051392873
3020	0.004051383336
3021	0.004051332474
3022	0.004051352607
3023	0.004051352607
3024	0.004051361614
3025	0.004051047166
3026	0.004051026768
3027	0.004050985972
3028	0.004050986502
3029	0.004051006635
3030	0.00405103657
3031	0.004051023589
3032	0.004051022795
3033	0.004048604965
3034	0.004048597283
3035	0.004048595693
3036	0.004048418734
3037	0.004048411051
3038	0.004048369196
3039	0.004048351712
3040	0.004048331314
3041	0.004048317803
3042	0.004048325221
3043	0.004048306942
3044	0.004048302439
3045	0.004047330221
3046	0.00404529704
3047	0.004045291477
3048	0.004045291477
3049	0.004045285384
3050	0.004045290417
3051	0.00404522472
3052	0.004045166969
3053	0.004045139154
3054	0.004045139419
3055	0.004045125908
3056	0.00404510498
3057	0.004045089616
3058	0.004045090675
3059	0.004045093324
3060	0.004045053588
3061	0.004045056767
3062	0.004045044051
3063	0.004045053058
3064	0.004045040872
3065	0.004045045641
3066	0.004045053853
3067	0.004045050939
3068	0.004045009613
3069	0.004045005904
3070	0.004045019415
3071	0.004044989745
3072	0.004044992394
3073	0.004040389856
3074	0.004040396478
3075	0.00404039171
3076	0.004040390915
3077	0.004040398598
3078	0.004040369987
3079	0.004040342172
3080	0.004040060573
3081	0.004040056864
3082	0.004040046798
3083	0.004040065077
3084	0.004040065342
3085	0.004039983484
3086	0.00403993739
3087	0.004038020505
3088	0.004038012293
3089	0.004038030836
3090	0.004038018386
3091	0.004037978649
3092	0.004037952953
3093	0.004037955072
3094	0.004029944208
3095	0.004029921956
3096	0.004029921426
3097	0.004029934406
3098	0.004029933612
3099	0.004029917187
3100	0.004025324451
3101	0.004020941522
3102	0.004020931986
3103	0.004020923244
3104	0.004020929337
3105	0.004020904965
3106	0.00402092033
3107	0.004020916091
3108	0.004020898077
3109	0.004020912382
3110	0.00402090523
3111	0.004020818075
3112	0.004020793173
3113	0.004019247691
3114	0.004015128348
3115	0.004015140004
3116	0.004015156958
3117	0.004015135765
3118	0.004015132056
3119	0.004014717208
3120	0.004014718268
3121	0.004014726215
3122	0.004014720387
3123	0.004014722771
3124	0.004014697075
3125	0.004014713499
3126	0.004014717208
3127	0.004014701313
3128	0.004014703963
3129	0.00401469734
3130	0.004014231894
3131	0.004014217324
3132	0.004014219443
3133	0.004014218913
3134	0.004014211231
3135	0.004014135202
3136	0.004009669622
3137	0.004007802539
3138	0.00400779936
3139	0.004002702766
3140	0.004002674421
3141	0.004002666473
3142	0.004002662765
3143	0.004002638393
3144	0.00400264581
3145	0.004002642102
3146	0.004002650049
3147	0.00400261826
3148	0.00400111013
3149	0.003999518289
3150	0.00399948332
3151	0.003999492327
3152	0.00399951246
3153	0.003998352157
3154	0.003998352157
3155	0.003998319308
3156	0.00399832699
3157	0.003998328315
3158	0.003998303678
3159	0.003998299705
3160	0.003996272087
3161	0.003996268908
3162	0.003996197383
3163	0.003996209568
3164	0.003996167978
3165	0.003996178309
3166	0.003996178309
3167	0.003996167978
3168	0.003995495637
3169	0.003994407654
3170	0.003994428847
3171	0.003994366328
3172	0.00399437507
3173	0.003994365798
3174	0.003994368447
3175	0.003994362089
3176	0.003994351493
3177	0.003994347254
3178	0.0039943454
3179	0.003994336658
3180	0.003994343546
3181	0.003994328446
3182	0.003994315995
3183	0.003994295862
3184	0.003994288445
3185	0.003994297981
3186	0.003994261424
3187	0.003988071548
3188	0.003988066779
3189	0.003988037904
3190	0.003988049295
3191	0.003988052739
3192	0.003987155226
3193	0.003987158669
3194	0.003987139861
3195	0.003987151782
3196	0.003987127675
3197	0.003987130589
3198	0.003987062507
3199	0.003983758291
3200	0.003983737628
3201	0.003983752728
3202	0.003983752728
3203	0.00398375935
3204	0.00398376094
3205	0.00398376094
3206	0.003983724912
3207	0.003983718554
3208	0.003983719614
3209	0.003981552654
3210	0.003981543117
3211	0.003981528282
3212	0.003981487486
3213	0.003981503381
3214	0.003981485102
3215	0.003980648253
3216	0.003980640835
3217	0.003980646928
3218	0.003978695869
3219	0.003974810176
3220	0.003974809647
3221	0.00397453626
3222	0.003974482748
3223	0.003974485397
3224	0.003974486192
3225	0.003974496524
3226	0.00397444725
3227	0.003974445661
3228	0.003974419435
3229	0.003974410693
3230	0.003974408838
3231	0.003974362479
3232	0.00397434473
3233	0.003974351353
3234	0.00397435983
3235	0.003974280887
3236	0.003974295192
3237	0.00397431665
3238	0.00397431665
3239	0.003973110252
3240	0.003973055151
3241	0.00397301462
3242	0.003973010116
3243	0.003972993692
3244	0.003972969055
3245	0.003972974353
3246	0.003972499106
3247	0.003971361054
3248	0.003971358935
3249	0.003971359465
3250	0.00397135814
3251	0.003971277608
3252	0.003971274959
3253	0.003971260389
3254	0.003971281052
3255	0.003971266747
3256	0.003971268866
3257	0.003971260389
3258	0.003971272575
3259	0.003970504867
3260	0.003970504867
3261	0.003970498509
3262	0.003970457183
3263	0.003970449766
3264	0.003970461422
3265	0.003970383008
3266	0.003970355988
3267	0.003970363405
3268	0.003970371352
3269	0.003968284925
3270	0.003968261348
3271	0.003968265851
3272	0.003968258699
3273	0.003968273269
3274	0.003968235652
3275	0.003968191147
3276	0.003968071673
3277	0.003968073527
3278	0.003968079885
3279	0.003968056043
3280	0.003968054189
3281	0.003968031406
3282	0.00396803644
3283	0.003967857361
3284	0.003967851003
3285	0.003967864248
3286	0.003967871136
3287	0.00396782981
3288	0.003967076143
3289	0.003967042764
3290	0.003966979451
3291	0.003966965146
3292	0.003966976007
3293	0.003966959318
3294	0.003966971503
3295	0.003966960377
3296	0.00396696541
3297	0.00396696541
3298	0.003965351582
3299	0.003965351582
3300	0.003965343369
3301	0.003965344164
3302	0.003965356615
3303	0.003965363503
3304	0.003964979119
3305	0.003964977794
3306	0.003962380091
3307	0.0039623536
3308	0.003962365786
3309	0.003962248696
3310	0.003962242073
3311	0.003959252305
3312	0.003959230847
3313	0.003959231112
3314	0.003959230052
3315	0.003959233761
3316	0.003959187402
3317	0.003959194289
3318	0.003959190051
3319	0.003959159321
3320	0.003959156672
3321	0.003959149785
3322	0.003959149785
3323	0.003959121704
3324	0.003959107929
3325	0.003959123029
3326	0.003959093624
3327	0.003959058126
3328	0.003959042761
3329	0.003959034019
3330	0.003959037463
3331	0.0039590168
3332	0.003956729041
3333	0.003956731425
3334	0.003956721094
3335	0.003956709438
3336	0.003956699371
3337	0.003956698842
3338	0.003956691689
3339	0.003956677649
3340	0.003956663344
3341	0.003956694603
3342	0.003954429626
3343	0.003954441812
3344	0.003954426977
3345	0.003952353795
3346	0.003950035837
3347	0.003948894872
3348	0.003946434657
3349	0.003946302202
3350	0.003946290281
3351	0.003946287897
3352	0.003946256638
3353	0.003946259287
3354	0.003946278625
3355	0.003946235445
3356	0.003946234385
3357	0.003946242068
3358	0.003946240213
3359	0.003946247366
3360	0.003941961924
3361	0.003941892518
3362	0.003941905763
3363	0.003941910267
3364	0.003941909472
3365	0.00394188616
3366	0.003941882186
3367	0.003941892783
3368	0.003941882186
3369	0.003941864967
3370	0.00394185755
3371	0.003941844569
3372	0.003941824701
3373	0.003941804303
3374	0.003941801124
3375	0.003941801124
3376	0.003941745228
3377	0.003938555717
3378	0.00393761264
3379	0.003937600454
3380	0.003937621117
3381	0.00393761211
3382	0.003937628004
3383	0.003937606282
3384	0.003937615289
3385	0.003937608401
3386	0.003937580585
3387	0.003937555419
3388	0.003937530253
3389	0.003937508795
3390	0.00393752204
3391	0.003937504027
3392	0.003930251598
3393	0.003930259546
3394	0.003930245241
3395	0.003930229611
3396	0.003930224048
3397	0.00393017292
3398	0.003930193053
3399	0.003930169741
3400	0.003930171066
3401	0.003930169741
3402	0.003930177689
3403	0.003930157026
3404	0.003930163913
3405	0.003930154377
3406	0.003930137952
3407	0.003930167092
3408	0.003930153317
3409	0.003930123647
3410	0.003930122587
3411	0.003930080997
3412	0.003930080997
3413	0.003930089209
3414	0.003930035432
3415	0.003930034637
3416	0.003930004173
3417	0.00392531183
3418	0.003925303883
3419	0.003925286399
3420	0.003925281631
3421	0.003925276597
3422	0.003925279511
3423	0.003925264941
3424	0.003925246133
3425	0.003925248252
3426	0.003925231828
3427	0.003925221761
3428	0.003925225735
3429	0.003925234477
3430	0.003921465344
3431	0.003919999864
3432	0.003918537034
3433	0.003917165597
3434	0.003916774326
3435	0.003916756312
3436	0.003916730881
3437	0.0039167481
3438	0.003916739623
3439	0.003916738298
3440	0.003916369279
3441	0.003913168112
3442	0.00391317394
3443	0.003913166258
3444	0.003913160165
3445	0.00391316202
3446	0.003913154072
3447	0.003913153542
3448	0.003912325965
3449	0.003912292322
3450	0.003912292322
3451	0.003909898334
3452	0.003907618788
3453	0.003907615344
3454	0.003907616668
3455	0.003907604482
3456	0.003907604482
3457	0.003907587528
3458	0.003907347255
3459	0.003907339838
3460	0.003907342487
3461	0.00390695307
3462	0.003906920221
3463	0.003906925254
3464	0.003906925519
3465	0.003906929228
3466	0.003906930288
3467	0.003906926579
3468	0.003906153043
3469	0.003902045091
3470	0.00390206337
3471	0.003902049065
3472	0.003902024428
3473	0.003902029726
3474	0.003902027872
3475	0.003902021779
3476	0.003902013567
3477	0.003902017805
3478	0.003902006149
3479	0.003901421229
3480	0.003901434475
3481	0.00390141752
3482	0.003901430236
3483	0.003901423878
3484	0.003901440038
3485	0.003901424408
3486	0.003901383082
3487	0.003895498117
3488	0.003895487256
3489	0.003895487785
3490	0.003895462884
3491	0.0038954605
3492	0.003895432154
3493	0.003895409372
3494	0.003895405398
3495	0.003895403544
3496	0.003892556561
3497	0.00389254623
3498	0.003892521328
3499	0.003892529806
3500	0.003892533514
3501	0.003891620106
3502	0.003891569773
3503	0.003891559972
3504	0.003891513613
3505	0.003890002039
3506	0.003890007867
3507	0.003890000184
3508	0.00388999727
3509	0.003889884949
3510	0.003889883624
3511	0.003889889187
3512	0.003889811039
3513	0.003889811039
3514	0.003889811039
3515	0.003889813688
3516	0.00388985157
3517	0.003889842828
3518	0.003889843623
3519	0.003889843623
3520	0.003889804416
3521	0.003889798588
3522	0.003889835411
3523	0.003889828788
3524	0.003889753819
3525	0.003885086113
3526	0.003884299861
3527	0.003884295358
3528	0.003884292179
3529	0.003884292179
3530	0.003884274695
3531	0.003884293768
3532	0.003884286351
3533	0.003881191678
3534	0.00388118532
3535	0.003881174458
3536	0.003881167836
3537	0.003881140285
3538	0.003881121212
3539	0.003881125185
3540	0.003881129159
3541	0.003881129689
3542	0.003881069819
3543	0.003881052335
3544	0.003881054984
3545	0.0038810375
3546	0.003878874514
3547	0.003878862063
3548	0.003878839281
3549	0.00387878471
3550	0.00387878471
3551	0.003878768285
3552	0.003878761133
3553	0.003878766961
3554	0.003878750271
3555	0.00387873835
3556	0.003878739675
3557	0.003878706031
3558	0.003878715303
3559	0.003878718482
3560	0.003878706296
3561	0.003878706826
3562	0.003878691726
3563	0.003878658613
3564	0.003878648016
3565	0.003878643778
3566	0.003878649341
3567	0.003878650665
3568	0.003878646427
3569	0.003878616492
3570	0.003878614373
3571	0.00387862179
3572	0.003878604571
3573	0.003878581789
3574	0.003878527747
3575	0.003878540198
3576	0.003878544966
3577	0.003878521389
3578	0.003878512383
3579	0.003878482713
3580	0.003878519005
3581	0.003878492249
3582	0.003878499137
3583	0.003878509204
3584	0.003878486951
3585	0.003878471851
3586	0.003878470527
3587	0.003878451188
3588	0.003878457281
3589	0.003878469732
3590	0.003878472646
3591	0.003878433704
3592	0.003878462315
3593	0.003878458871
3594	0.003878475825
3595	0.003878453573
3596	0.003878328535
3597	0.003878331184
3598	0.003878321118
3599	0.003878323767
3600	0.003878335688
3601	0.003878338072
3602	0.003878316349
3603	0.003878302574
3604	0.003878277143
3605	0.003878291183
3606	0.003878269196
3607	0.003878279262
3608	0.003878279262
3609	0.003878274759
3610	0.003878273964
3611	0.003878282441
3612	0.003878272639
3613	0.003878260718
3614	0.003878243499
3615	0.003878237936
3616	0.003878250387
3617	0.003878269725
3618	0.003878250652
3619	0.003878245884
3620	0.003878232108
3621	0.003878220982
3622	0.003872050179
3623	0.003871660233
3624	0.003871666061
3625	0.003871647517
3626	0.003871625
3627	0.003871605396
3628	0.003871596124
3629	0.003871596654
3630	0.003871605661
3631	0.003871457842
3632	0.003871428437
3633	0.003871394528
3634	0.003871399562
3635	0.003871406449
3636	0.003871397177
3637	0.003871386846
3638	0.003871394793
3639	0.003871379428
3640	0.003871378104
3641	0.003871376514
3642	0.003871375985
3643	0.003871386051
3644	0.003871365918
3645	0.003871366448
3646	0.003871363534
3647	0.00387111134
3648	0.003871123261
3649	0.003871108956
3650	0.003871110015
3651	0.003871098095
3652	0.003871076902
3653	0.003871036636
3654	0.003871016502
3655	0.003871010674
3656	0.003871031337
3657	0.003871015973
3658	0.003871026039
3659	0.003870991601
3660	0.003870997959
3661	0.003871015973
3662	0.003870990276
3663	0.003870968819
3664	0.003870983654
3665	0.003870973587
3666	0.003870988422
3667	0.003871005376
3668	0.00386868106
3669	0.003865930769
3670	0.003865940041
3671	0.003865918318
3672	0.00386592759
3673	0.003865902954
3674	0.003865583738
3675	0.003864806228
3676	0.003864795367
3677	0.003863608572
3678	0.003863609102
3679	0.003863594002
3680	0.003863584995
3681	0.003863586585
3682	0.003863576518
3683	0.003860532973
3684	0.003860517078
3685	0.00386051231
3686	0.003860533237
3687	0.003860523436
3688	0.003860525555
3689	0.003860500389
3690	0.003860500389
3691	0.003860509661
3692	0.003860501713
3693	0.00386051231
3694	0.003860478401
3695	0.003860448996
3696	0.003860463831
3697	0.003859981431
3698	0.003859975073
3699	0.00385995547
3700	0.00385799196
3701	0.003857988781
3702	0.003857981364
3703	0.003857972887
3704	0.003857975271
3705	0.00385796494
3706	0.003857983218
3707	0.003857960701
3708	0.003857942687
3709	0.003857981629
3710	0.003857358562
3711	0.003857362005
3712	0.003857353528
3713	0.003857314322
3714	0.003857331806
3715	0.003857292334
3716	0.00385729154
3717	0.00385263496
3718	0.003852614827
3719	0.003852625423
3720	0.003852595753
3721	0.003852562375
3722	0.003852555222
3723	0.003852543831
3724	0.003852534559
3725	0.003852349387
3726	0.003852346738
3727	0.003852338526
3728	0.003852335347
3729	0.003852303558
3730	0.003852306472
3731	0.003852299584
3732	0.003852304353
3733	0.00385231071
3734	0.003852274948
3735	0.003851163917
3736	0.00384777281
3737	0.00384068807
3738	0.003840683301
3739	0.00384062873
3740	0.003840649393
3741	0.003838943375
3742	0.003836896684
3743	0.003836887678
3744	0.003836887678
3745	0.003836710188
3746	0.003836710188
3747	0.00383670542
3748	0.00383671893
3749	0.003836694294
3750	0.003836691115
3751	0.003836672041
3752	0.003836658266
3753	0.003836683167
3754	0.003836633364
3755	0.003836635219
3756	0.003836635484
3757	0.0038347435
3758	0.003834757275
3759	0.003834744559
3760	0.003834694756
3761	0.003834703763
3762	0.003834658729
3763	0.00383465555
3764	0.003834644424
3765	0.003834657139
3766	0.003834676478
3767	0.003834669325
3768	0.003834617403
3769	0.003834583759
3770	0.003833136559
3771	0.003831351598
3772	0.003831341532
3773	0.003831353982
3774	0.003831353982
3775	0.003831361665
3776	0.003830947346
3777	0.003830956353
3778	0.00383093516
3779	0.003830952379
3780	0.003830948936
3781	0.003830920855
3782	0.003830915557
3783	0.003826941914
3784	0.003826921781
3785	0.003826936086
3786	0.003826920191
3787	0.003826908006
3788	0.003826885753
3789	0.003826240434
3790	0.003826243613
3791	0.003826254209
3792	0.00382623699
3793	0.003826223744
3794	0.003826205466
3795	0.003826221095
3796	0.003826230632
3797	0.003826217916
3798	0.003826213943
3799	0.003826215002
3800	0.003826210764
3801	0.003825351397
3802	0.003825347953
3803	0.003825294971
3804	0.003825225035
3805	0.003825220532
3806	0.003825222121
3807	0.003825223976
3808	0.003825188213
3809	0.003825187418
3810	0.003825187948
3811	0.003821732733
3812	0.003820134269
3813	0.003816617595
3814	0.003816544215
3815	0.003816551103
3816	0.003816507128
3817	0.003816497856
3818	0.003815427091
3819	0.003815214634
3820	0.003815201124
3821	0.003815190262
3822	0.003815190262
3823	0.00381512483
3824	0.003814805349
3825	0.00381480111
3826	0.003814762433
3827	0.003814747334
3828	0.003814736207
3829	0.003814728525
3830	0.003811823527
3831	0.003811832534
3832	0.003811860349
3833	0.003811824852
3834	0.00381182909
3835	0.003811803659
3836	0.003811833594
3837	0.003811015023
3838	0.003811007871
3839	0.003811025355
3840	0.003811034626
3841	0.00381099489
3842	0.003810963631
3843	0.003810954359
3844	0.003810975022
3845	0.003810885747
3846	0.003810885747
3847	0.003810885747
3848	0.003810885747
3849	0.003810901112
3850	0.003810894224
3851	0.003810361756
3852	0.003810368909
3853	0.003810363081
3854	0.003810190625
3855	0.003810201221
3856	0.003810203605
3857	0.003810203605
3858	0.003809572326
3859	0.003809541596
3860	0.003809518019
3861	0.003806247711
3862	0.003806231287
3863	0.003806254599
3864	0.003806244267
3865	0.003806253539
3866	0.003806223869
3867	0.003806201352
3868	0.003806215392
3869	0.00380431811
3870	0.003804306454
3871	0.003803580072
3872	0.003803593318
3873	0.003803590404
3874	0.003803569211
3875	0.00380354378
3876	0.003803544044
3877	0.003803549873
3878	0.003803550932
3879	0.003803538746
3880	0.003803516229
3881	0.003803531329
3882	0.003803533713
3883	0.003803531329
3884	0.003803503248
3885	0.003803512785
3886	0.003803040716
3887	0.00380305926
3888	0.003803046279
3889	0.003803019789
3890	0.003802993562
3891	0.003803005748
3892	0.003802971045
3893	0.003802967336
3894	0.00380297131
3895	0.003802976873
3896	0.003802985615
3897	0.003802985615
3898	0.003802989324
3899	0.003802984556
3900	0.003802984556
3901	0.003802979522
3902	0.003803008927
3903	0.00380298694
3904	0.003802974754
3905	0.003802976873
3906	0.003802963893
3907	0.003802958859
3908	0.003802321222
3909	0.003802297115
3910	0.003802297115
3911	0.003802311685
3912	0.003802311685
3913	0.003802292877
3914	0.003802222411
3915	0.003802203602
3916	0.003802203602
3917	0.003802184264
3918	0.003802158568
3919	0.003802172078
3920	0.003802175522
3921	0.003802168369
3922	0.003802167045
3923	0.00380212201
3924	0.003802132871
3925	0.003802132871
3926	0.003802135785
3927	0.003802133401
3928	0.003802118301
3929	0.003802114593
3930	0.003802083068
3931	0.003802083598
3932	0.003802065319
3933	0.003802073002
3934	0.003800303671
3935	0.003798424403
3936	0.003798427052
3937	0.003798397912
3938	0.003796005249
3939	0.003796026442
3940	0.003795998361
3941	0.003795997037
3942	0.003795993328
3943	0.003795993328
3944	0.003796000481
3945	0.003795984056
3946	0.003795968162
3947	0.003787716495
3948	0.003787703249
3949	0.003787676493
3950	0.003787596756
3951	0.003786390093
3952	0.00378641155
3953	0.003786420292
3954	0.003786399364
3955	0.003786404133
3956	0.003786410226
3957	0.003786409166
3958	0.003786400159
3959	0.003781409529
3960	0.003781405555
3961	0.00378138913
3962	0.003781394429
3963	0.003781381978
3964	0.003781392309
3965	0.003780655861
3966	0.003780655331
3967	0.003780674669
3968	0.003780641821
3969	0.003780651093
3970	0.003780661424
3971	0.003776945008
3972	0.003775392903
3973	0.003775397672
3974	0.003775404824
3975	0.003775388135
3976	0.003775414626
3977	0.00377537436
3978	0.0037754035
3979	0.003775394758
3980	0.00377538787
3981	0.003775258064
3982	0.003775247998
3983	0.003774144385
3984	0.003774118159
3985	0.003774142265
3986	0.003774136437
3987	0.003774111801
3988	0.00377408531
3989	0.003774115774
3990	0.00377409988
3991	0.003774089813
3992	0.003774108887
3993	0.003774093522
3994	0.003774079217
3995	0.003774077098
3996	0.003774078157
3997	0.003774079217
3998	0.003774071799
3999	0.003774056435
4000	0.003774003453
4001	0.003774002923
4002	0.003773985969
4003	0.003773992062
4004	0.003773891661
4005	0.00377389431
4006	0.003773883714
4007	0.003773876826
4008	0.003773821195
4009	0.00377383497
4010	0.003773831791
4011	0.003773830732
4012	0.003773820135
4013	0.003773800002
4014	0.00377379232
4015	0.003773803976
4016	0.003773689535
4017	0.003773679203
4018	0.003773531914
4019	0.003773554696
4020	0.003773522907
4021	0.003773517609
4022	0.003773518668
4023	0.003773529
4024	0.003773490853
4025	0.003773462772
4026	0.003773478667
4027	0.003770058155
4028	0.003769979477
4029	0.003766138819
4030	0.003766143587
4031	0.003766146236
4032	0.003766146766
4033	0.003766130077
4034	0.003766125308
4035	0.00376613352
4036	0.00376613511
4037	0.003766125043
4038	0.003766121864
4039	0.003766097493
4040	0.003766095373
4041	0.003766073121
4042	0.003766068882
4043	0.003766067293
4044	0.003766065174
4045	0.003766071002
4046	0.003766079744
4047	0.003766053518
4048	0.00376604663
4049	0.003766048749
4050	0.00376601643
4051	0.003766005834
4052	0.003766012192
4053	0.003766000536
4054	0.003765407403
4055	0.003765415086
4056	0.003765386475
4057	0.003765389125
4058	0.003765397072
4059	0.003765413496
4060	0.00376537429
4061	0.003764235179
4062	0.003764189879
4063	0.003764195442
4064	0.003764179548
4065	0.003764197561
4066	0.003764172395
4067	0.003764171071
4068	0.003764182991
4069	0.003764176369
4070	0.003764170011
4071	0.003764150408
4072	0.003764151997
4073	0.003764158885
4074	0.003764158885
4075	0.003764140871
4076	0.00376414246
4077	0.003764122327
4078	0.003764141136
4079	0.003764121532
4080	0.003764109876
4081	0.003764122592
4082	0.00376412842
4083	0.00376402484
4084	0.003764032258
4085	0.003764000999
4086	0.003764009211
4087	0.003764013714
4088	0.003764015834
4089	0.003764024311
4090	0.0037640108
4091	0.003764003118
4092	0.003764007886
4093	0.003763995436
4094	0.003763984839
4095	0.003764006297
4096	0.003764002058
4097	0.003763998085
4098	0.00376396815
4099	0.003763988548
4100	0.003763988548
4101	0.003763984839
4102	0.003763990137
4103	0.003763974773
4104	0.003763959143
4105	0.003763950931
4106	0.003763947487
4107	0.003763958348
4108	0.003763364686
4109	0.003763304022
4110	0.003762841754
4111	0.003762798839
4112	0.003762790892
4113	0.003762789832
4114	0.003762798309
4115	0.003762795925
4116	0.00376279566
4117	0.003762799369
4118	0.003762758573
4119	0.003762743738
4120	0.003762743738
4121	0.003762691551
4122	0.003762691551
4123	0.003762710359
4124	0.003762699763
4125	0.003761897617
4126	0.003761847284
4127	0.003761818144
4128	0.003761794302
4129	0.003761785825
4130	0.003761790593
4131	0.003761778143
4132	0.00375983768
4133	0.00375980854
4134	0.003759790526
4135	0.003759821256
4136	0.003759818607
4137	0.003759819137
4138	0.003759644296
4139	0.003759648535
4140	0.003759659926
4141	0.003759632905
4142	0.003759636084
4143	0.003759615421
4144	0.003759610918
4145	0.003759580983
4146	0.003759575155
4147	0.00375957383
4148	0.003759431044
4149	0.003756166564
4150	0.00375616471
4151	0.003756124708
4152	0.003756113317
4153	0.003756106165
4154	0.003756104045
4155	0.003756098217
4156	0.003756079674
4157	0.003756085237
4158	0.003756049209
4159	0.003756060865
4160	0.003756056097
4161	0.00375524203
4162	0.003753393491
4163	0.003753378126
4164	0.003753383954
4165	0.003751584159
4166	0.00374733501
4167	0.003747320705
4168	0.003747324149
4169	0.003747324414
4170	0.003747309314
4171	0.003747297923
4172	0.00374730693
4173	0.003747269048
4174	0.003747286797
4175	0.003747285207
4176	0.003747286002
4177	0.003747271167
4178	0.003747249444
4179	0.003747255802
4180	0.003747227987
4181	0.003747149573
4182	0.003747152223
4183	0.003744883537
4184	0.003742170864
4185	0.003742176427
4186	0.003742161327
4187	0.00374212318
4188	0.003742135366
4189	0.003742141724
4190	0.00374098142
4191	0.003738628493
4192	0.003738642004
4193	0.003738632202
4194	0.003738493919
4195	0.003729862637
4196	0.003729862637
4197	0.003729876147
4198	0.003729451497
4199	0.003729449643
4200	0.003728266822
4201	0.003728250133
4202	0.003728235298
4203	0.003727871577
4204	0.003725687663
4205	0.003725696935
4206	0.003725655874
4207	0.003725643688
4208	0.003724771871
4209	0.003724774255
4210	0.003724698491
4211	0.003724702729
4212	0.00372464127
4213	0.003724623786
4214	0.003724622197
4215	0.003724606832
4216	0.003724299007
4217	0.003724278609
4218	0.003724293709
4219	0.003724266423
4220	0.003724270132
4221	0.003724286291
4222	0.003724270927
4223	0.003724248939
4224	0.003724239932
4225	0.003724212646
4226	0.003724235959
4227	0.003724225362
4228	0.003724216885
4229	0.003724204169
4230	0.003724178208
4231	0.003724168672
4232	0.003724168672
4233	0.003724168672
4234	0.003724161254
4235	0.00372417185
4236	0.003724158605
4237	0.003724166552
4238	0.0037241594
4239	0.003724168142
4240	0.003724120458
4241	0.003724120988
4242	0.003724126816
4243	0.003724130789
4244	0.003724140856
4245	0.003724146419
4246	0.003724127081
4247	0.003724122577
4248	0.003724107212
4249	0.003724119398
4250	0.003724126286
4251	0.003724034627
4252	0.003724063502
4253	0.003724063502
4254	0.003724059264
4255	0.003724053701
4256	0.003724034627
4257	0.003724035157
4258	0.003724033568
4259	0.003724050522
4260	0.003724042575
4261	0.003724037806
4262	0.003722712464
4263	0.003722704781
4264	0.003722715378
4265	0.003722688092
4266	0.0037220939
4267	0.003722089661
4268	0.00372013251
4269	0.003720123503
4270	0.003719980187
4271	0.003719962438
4272	0.003719953961
4273	0.003719185723
4274	0.003719173802
4275	0.003719173537
4276	0.003719174862
4277	0.003719141218
4278	0.003719145457
4279	0.003719134331
4280	0.003719127178
4281	0.003719122675
4282	0.003719122145
4283	0.003719129562
4284	0.003719115257
4285	0.003719113138
4286	0.003719105191
4287	0.003719104131
4288	0.003719103071
4289	0.003719066779
4290	0.003719046381
4291	0.00371904744
4292	0.00371903446
4293	0.003719043202
4294	0.003719053798
4295	0.003719022009
4296	0.003719010883
4297	0.003719009823
